submission_id,age,attentionCheck,attentionCorrectResponse,attentionResponse,beginClicked,comments,comprehensionCorrectResponse,comprehensionResponse,delay,delayedUrn,earlyBall,education,experiment_duration,experiment_end_time,experiment_start_time,gameOutcome,gender,languages,lateBall,prolific_pid,prolific_session_id,prolific_study_id,responseLeft,responseRight,responseTime,structure,submitClicked,trialNr,trialType,whichUrnPromptedFirst
2742,44,true,The yellow ball,The yellow ball,1769898441000,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,medium,left,solid,Graduated College,409740,1769898609917,1769898200177,lose,female,,stripe,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,7,1,22898,conjunctive,1769898462116,9,critical,left
2742,44,NA,NA,NA,1769898463700,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,medium,right,stripe,Graduated College,409740,1769898609917,1769898200177,lose,female,,solid,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,7,1,15300,conjunctive,1769898477416,10,critical,left
2742,44,NA,NA,NA,1769898479082,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,long,right,solid,Graduated College,409740,1769898609917,1769898200177,lose,female,,stripe,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,1,7,19434,conjunctive,1769898496850,11,critical,left
2742,44,true,The green ball,The green ball,1769898498382,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,medium,left,stripe,Graduated College,409740,1769898609917,1769898200177,lose,female,,stripe,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,NA,NA,12949,conjunctive,1769898509799,12,critical-attention,NA
2742,44,true,The green ball,The green ball,1769898498382,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,medium,left,stripe,Graduated College,409740,1769898609917,1769898200177,lose,female,,stripe,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,1,7,24249,conjunctive,1769898521099,12,critical,left
2742,44,NA,NA,NA,1769898522615,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,short,right,solid,Graduated College,409740,1769898609917,1769898200177,lose,female,,stripe,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,1,7,12350,conjunctive,1769898533449,13,critical,left
2742,44,NA,NA,NA,1769898535199,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,medium,right,solid,Graduated College,409740,1769898609917,1769898200177,win,female,,solid,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,1,7,18315,conjunctive,1769898551764,14,critical,left
2742,44,NA,NA,NA,1769898553147,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,simult,none,stripe,Graduated College,409740,1769898609917,1769898200177,lose,female,,stripe,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,7,7,10716,conjunctive,1769898562480,15,critical,left
2742,44,NA,NA,NA,1769898564230,"That was interesting, I realized the order mattered as I kept playing more than I initially thought it did",NA,NA,short,left,stripe,Graduated College,409740,1769898609917,1769898200177,lose,female,,stripe,697135c23c7970c52efbf29a,697e80d2607a10a7972800c7,697e511ed660cf7351d2289d,7,7,10084,conjunctive,1769898572564,16,critical,left
2740,46,NA,NA,NA,NA,,win,win,NA,NA,solid,Graduated College,394847,1769898602469,1769898207622,NA,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,4331,disjunctive,NA,1,comprehension-1,NA
2740,46,NA,NA,NA,NA,,lose,lose,NA,NA,stripe,Graduated College,394847,1769898602469,1769898207622,NA,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,1675,disjunctive,NA,2,comprehension-1,NA
2740,46,NA,NA,NA,NA,,win,win,NA,NA,solid,Graduated College,394847,1769898602469,1769898207622,NA,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,1274,disjunctive,NA,3,comprehension-1,NA
2740,46,NA,NA,NA,NA,,win,win,NA,NA,stripe,Graduated College,394847,1769898602469,1769898207622,NA,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,630,disjunctive,NA,4,comprehension-1,NA
2740,46,true,Both balls were released at the same time,Both balls were released at the same time,1769898254989,,NA,NA,simult,none,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,9912,disjunctive,1769898262502,1,training-attention,NA
2740,46,true,Both balls were released at the same time,Both balls were released at the same time,1769898254989,,NA,NA,simult,none,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,16943,disjunctive,1769898269533,1,training,left
2740,46,true,The blue ball,The blue ball,1769898272263,,NA,NA,short,right,stripe,Graduated College,394847,1769898602469,1769898207622,lose,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,10899,disjunctive,1769898280432,2,training-attention,NA
2740,46,true,The blue ball,The blue ball,1769898272263,,NA,NA,short,right,stripe,Graduated College,394847,1769898602469,1769898207622,lose,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,7,21788,disjunctive,1769898291321,2,training,left
2740,46,NA,NA,NA,1769898295801,,NA,NA,long,left,stripe,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,20583,disjunctive,1769898314086,1,critical,left
2740,46,NA,NA,NA,1769898317036,,NA,NA,simult,none,stripe,Graduated College,394847,1769898602469,1769898207622,lose,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,7,11669,disjunctive,1769898325755,2,critical,left
2740,46,true,The blue ball,The blue ball,1769898329533,,NA,NA,medium,right,stripe,Graduated College,394847,1769898602469,1769898207622,lose,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,15309,disjunctive,1769898341064,3,critical-attention,NA
2740,46,true,The blue ball,The blue ball,1769898329533,,NA,NA,medium,right,stripe,Graduated College,394847,1769898602469,1769898207622,lose,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,7,21969,disjunctive,1769898347724,3,critical,left
2740,46,NA,NA,NA,1769898349998,,NA,NA,medium,right,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,16501,disjunctive,1769898364225,4,critical,left
2740,46,NA,NA,NA,1769898366540,,NA,NA,short,right,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,14233,disjunctive,1769898378458,5,critical,left
2740,46,true,The red ball,The red ball,1769898381154,,NA,NA,medium,right,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,13630,disjunctive,1769898392089,6,critical-attention,NA
2740,46,true,The red ball,The red ball,1769898381154,,NA,NA,medium,right,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,19363,disjunctive,1769898397822,6,critical,left
2740,46,NA,NA,NA,1769898399951,,NA,NA,long,right,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,18312,disjunctive,1769898416134,7,critical,left
2740,46,NA,NA,NA,1769898418530,,NA,NA,simult,none,stripe,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,1,7,13331,disjunctive,1769898429465,8,critical,left
2740,46,true,The blue ball,The blue ball,1769898431762,,NA,NA,medium,right,stripe,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,13677,disjunctive,1769898443142,9,critical-attention,NA
2740,46,true,The blue ball,The blue ball,1769898431762,,NA,NA,medium,right,stripe,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,1,7,20362,disjunctive,1769898449827,9,critical,left
2740,46,NA,NA,NA,1769898452084,,NA,NA,simult,none,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,7,10523,disjunctive,1769898460350,10,critical,left
2740,46,NA,NA,NA,1769898467271,,NA,NA,long,left,stripe,Graduated College,394847,1769898602469,1769898207622,lose,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,7,35953,disjunctive,1769898496303,11,critical,left
2740,46,true,Both balls were released at the same time,Both balls were released at the same time,1769898499257,,NA,NA,simult,none,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,NA,NA,10881,disjunctive,1769898507184,12,critical-attention,NA
2740,46,true,Both balls were released at the same time,Both balls were released at the same time,1769898499257,,NA,NA,simult,none,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,22126,disjunctive,1769898518429,12,critical,left
2740,46,NA,NA,NA,1769898522510,,NA,NA,short,right,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,16121,disjunctive,1769898534551,13,critical,left
2740,46,NA,NA,NA,1769898536912,,NA,NA,short,right,stripe,Graduated College,394847,1769898602469,1769898207622,lose,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,7,15431,disjunctive,1769898549982,14,critical,left
2740,46,NA,NA,NA,1769898552487,,NA,NA,short,right,stripe,Graduated College,394847,1769898602469,1769898207622,win,male,English,solid,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,1,7,15210,disjunctive,1769898565192,15,critical,left
2740,46,NA,NA,NA,1769898569858,,NA,NA,long,right,solid,Graduated College,394847,1769898602469,1769898207622,win,male,English,stripe,6273088a00cf446a9c9cd8f6,697e8092a68e0fb7fc209fb8,697e511ed660cf7351d2289d,7,1,21323,disjunctive,1769898586515,16,critical,left
2750,35,NA,NA,NA,NA,,win,win,NA,NA,solid,Graduated College,489083,1769898639464,1769898150381,NA,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,4533,disjunctive,NA,1,comprehension-1,NA
2750,35,NA,NA,NA,NA,,win,win,NA,NA,solid,Graduated College,489083,1769898639464,1769898150381,NA,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,1195,disjunctive,NA,2,comprehension-1,NA
2750,35,NA,NA,NA,NA,,lose,lose,NA,NA,stripe,Graduated College,489083,1769898639464,1769898150381,NA,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,1236,disjunctive,NA,3,comprehension-1,NA
2750,35,NA,NA,NA,NA,,win,win,NA,NA,stripe,Graduated College,489083,1769898639464,1769898150381,NA,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,1842,disjunctive,NA,4,comprehension-1,NA
2750,35,true,Both balls were released at the same time,The red ball,1769898316017,,NA,NA,simult,none,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,10126,disjunctive,1769898324622,1,training-attention,NA
2750,35,true,Both balls were released at the same time,The red ball,1769898316017,,NA,NA,simult,none,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,1,15745,disjunctive,1769898330241,1,training,left
2750,35,true,The blue ball,Both balls were released at the same time,1769898334682,,NA,NA,short,right,stripe,Graduated College,489083,1769898639464,1769898150381,lose,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,13525,disjunctive,1769898343766,2,training-attention,NA
2750,35,true,The blue ball,Both balls were released at the same time,1769898334682,,NA,NA,short,right,stripe,Graduated College,489083,1769898639464,1769898150381,lose,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,7,18360,disjunctive,1769898348601,2,training,left
2750,35,NA,NA,NA,1769898351215,,NA,NA,long,right,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,2,16790,disjunctive,1769898366913,1,critical,left
2750,35,NA,NA,NA,1769898368609,,NA,NA,long,left,stripe,Graduated College,489083,1769898639464,1769898150381,lose,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,2,6,16918,disjunctive,1769898383831,2,critical,left
2750,35,true,The blue ball,The blue ball,1769898386445,,NA,NA,short,right,stripe,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,13342,disjunctive,1769898397173,3,critical-attention,NA
2750,35,true,The blue ball,The blue ball,1769898386445,,NA,NA,short,right,stripe,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,2,7,17526,disjunctive,1769898401357,3,critical,left
2750,35,NA,NA,NA,1769898403423,,NA,NA,long,right,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,2,33836,disjunctive,1769898435193,4,critical,left
2750,35,NA,NA,NA,1769898437361,,NA,NA,medium,left,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,1,7,19194,disjunctive,1769898454387,5,critical,left
2750,35,true,The blue ball,The blue ball,1769898457473,,NA,NA,medium,right,stripe,Graduated College,489083,1769898639464,1769898150381,lose,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,14655,disjunctive,1769898469042,6,critical-attention,NA
2750,35,true,The blue ball,The blue ball,1769898457473,,NA,NA,medium,right,stripe,Graduated College,489083,1769898639464,1769898150381,lose,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,2,19327,disjunctive,1769898473714,6,critical,left
2750,35,NA,NA,NA,1769898474986,,NA,NA,short,left,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,1,7,18262,disjunctive,1769898491976,7,critical,left
2750,35,NA,NA,NA,1769898498599,,NA,NA,simult,none,stripe,Graduated College,489083,1769898639464,1769898150381,lose,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,7,14544,disjunctive,1769898506520,8,critical,left
2750,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898512165,,NA,NA,simult,none,stripe,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,11104,disjunctive,1769898517624,9,critical-attention,NA
2750,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898512165,,NA,NA,simult,none,stripe,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,1,7,15348,disjunctive,1769898521868,9,critical,left
2750,35,NA,NA,NA,1769898523445,,NA,NA,short,right,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,2,10050,disjunctive,1769898531918,10,critical,left
2750,35,NA,NA,NA,1769898538976,,NA,NA,short,right,stripe,Graduated College,489083,1769898639464,1769898150381,lose,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,4,15337,disjunctive,1769898547255,11,critical,left
2750,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898548541,,NA,NA,simult,none,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,NA,NA,6279,disjunctive,1769898553534,12,critical-attention,NA
2750,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898548541,,NA,NA,simult,none,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,stripe,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,1,13620,disjunctive,1769898560875,12,critical,left
2750,35,NA,NA,NA,1769898566021,,NA,NA,medium,right,stripe,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,1,7,17012,disjunctive,1769898577887,13,critical,left
2750,35,NA,NA,NA,1769898583125,,NA,NA,long,right,stripe,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,1,7,19612,disjunctive,1769898597499,14,critical,left
2750,35,NA,NA,NA,1769898599237,,NA,NA,medium,right,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,7,4,18478,disjunctive,1769898615977,15,critical,left
2750,35,NA,NA,NA,1769898617151,,NA,NA,simult,none,solid,Graduated College,489083,1769898639464,1769898150381,win,female,English,solid,5c7afaed3576f70015c3ccad,697e8052e026f33d35ddd997,697e511ed660cf7351d2289d,6,5,8718,disjunctive,1769898624695,16,critical,left
2743,35,NA,NA,NA,NA,NA,win,win,NA,NA,solid,Graduated College,394540,1769898611456,1769898216916,NA,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,5418,disjunctive,NA,1,comprehension-1,NA
2743,35,NA,NA,NA,NA,NA,lose,lose,NA,NA,stripe,Graduated College,394540,1769898611456,1769898216916,NA,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,2166,disjunctive,NA,2,comprehension-1,NA
2743,35,NA,NA,NA,NA,NA,win,win,NA,NA,solid,Graduated College,394540,1769898611456,1769898216916,NA,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,1000,disjunctive,NA,3,comprehension-1,NA
2743,35,NA,NA,NA,NA,NA,win,win,NA,NA,stripe,Graduated College,394540,1769898611456,1769898216916,NA,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,1350,disjunctive,NA,4,comprehension-1,NA
2743,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898312484,NA,NA,NA,simult,none,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,12933,disjunctive,1769898322417,1,training-attention,NA
2743,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898312484,NA,NA,NA,simult,none,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,7,1,20667,disjunctive,1769898330151,1,training,left
2743,35,true,The green ball,The green ball,1769898331750,NA,NA,NA,short,left,stripe,Graduated College,394540,1769898611456,1769898216916,lose,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,8916,disjunctive,1769898339067,2,training-attention,NA
2743,35,true,The green ball,The green ball,1769898331750,NA,NA,NA,short,left,stripe,Graduated College,394540,1769898611456,1769898216916,lose,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,6,3,24066,disjunctive,1769898354217,2,training,left
2743,35,NA,NA,NA,1769898380784,NA,NA,NA,long,left,stripe,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,7,1,41701,disjunctive,1769898397885,1,critical,left
2743,35,NA,NA,NA,1769898399117,NA,NA,NA,simult,none,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,8700,disjunctive,1769898406585,2,critical,left
2743,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898407983,NA,NA,NA,simult,none,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,6766,disjunctive,1769898413351,3,critical-attention,NA
2743,35,true,Both balls were released at the same time,Both balls were released at the same time,1769898407983,NA,NA,NA,simult,none,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,7,1,11767,disjunctive,1769898418352,3,critical,left
2743,35,NA,NA,NA,1769898419467,NA,NA,NA,short,right,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,7,1,9183,disjunctive,1769898427535,4,critical,left
2743,35,NA,NA,NA,1769898429300,NA,NA,NA,short,left,stripe,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,7,1,10666,disjunctive,1769898438201,5,critical,left
2743,35,true,The red ball,The red ball,1769898439584,NA,NA,NA,long,right,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,14250,disjunctive,1769898452451,6,critical-attention,NA
2743,35,true,The red ball,The red ball,1769898439584,NA,NA,NA,long,right,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,18051,disjunctive,1769898456252,6,critical,left
2743,35,NA,NA,NA,1769898458184,NA,NA,NA,short,left,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,9449,disjunctive,1769898465701,7,critical,left
2743,35,NA,NA,NA,1769898466984,NA,NA,NA,medium,right,stripe,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,1,7,14266,disjunctive,1769898479967,8,critical,left
2743,35,true,The blue ball,The blue ball,1769898495318,NA,NA,NA,short,right,stripe,Graduated College,394540,1769898611456,1769898216916,lose,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,22453,disjunctive,1769898502420,9,critical-attention,NA
2743,35,true,The blue ball,The blue ball,1769898495318,NA,NA,NA,short,right,stripe,Graduated College,394540,1769898611456,1769898216916,lose,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,26151,disjunctive,1769898506118,9,critical,left
2743,35,NA,NA,NA,1769898517317,NA,NA,NA,long,right,stripe,Graduated College,394540,1769898611456,1769898216916,lose,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,25133,disjunctive,1769898531251,10,critical,left
2743,35,NA,NA,NA,1769898532468,NA,NA,NA,medium,left,stripe,Graduated College,394540,1769898611456,1769898216916,lose,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,11385,disjunctive,1769898542636,11,critical,left
2743,35,true,The yellow ball,The yellow ball,1769898543834,NA,NA,NA,long,left,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,NA,NA,13832,disjunctive,1769898556468,12,critical-attention,NA
2743,35,true,The yellow ball,The yellow ball,1769898543834,NA,NA,NA,long,left,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,1,7,18581,disjunctive,1769898561217,12,critical,left
2743,35,NA,NA,NA,1769898562384,NA,NA,NA,simult,none,stripe,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,1,7,10467,disjunctive,1769898571684,13,critical,left
2743,35,NA,NA,NA,1769898572667,NA,NA,NA,simult,none,stripe,Graduated College,394540,1769898611456,1769898216916,lose,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,6350,disjunctive,1769898578034,14,critical,left
2743,35,NA,NA,NA,1769898579101,NA,NA,NA,medium,right,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,solid,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,4,4,11249,disjunctive,1769898589284,15,critical,left
2743,35,NA,NA,NA,1769898590450,NA,NA,NA,medium,left,solid,Graduated College,394540,1769898611456,1769898216916,win,male,English,stripe,5f356a45273930520ded9451,697e80e530fbb679533f0bbd,697e511ed660cf7351d2289d,1,7,12017,disjunctive,1769898601301,16,critical,left
