submission_id,age,beginClicked,combo,comments,correctResponse,correctResponseAttention,delay,delayedUrn,education,experiment_duration,experiment_end_time,experiment_start_time,gameOutcome,gender,languages,leftColor,prolific_pid,prolific_session_id,prolific_study_id,response,responseAttention,responseLeft,responseRight,responseTime,rightColor,structure,submitClicked,trialNr,trialType
2502,25,1769050657647,striped-solid,,NA,NA,simult,none,Higher degree,367280,1769050745989,1769050378709,win,male,English,blue,6090bfcf16b36cd584871bef,69719104a8a2b9e3a53fe3e7,69711b1403eab6a6dfcb544f,NA,NA,1,7,7939,yellow,disjunctive,1769050664555,11,critical
2502,25,1769050665787,striped-solid,,NA,The yellow ball,long,left,Higher degree,367280,1769050745989,1769050378709,win,male,English,blue,6090bfcf16b36cd584871bef,69719104a8a2b9e3a53fe3e7,69711b1403eab6a6dfcb544f,NA,The yellow ball,NA,NA,13606,yellow,disjunctive,1769050678161,12,critical-attention
2502,25,1769050665787,striped-solid,,NA,The yellow ball,long,left,Higher degree,367280,1769050745989,1769050378709,win,male,English,blue,6090bfcf16b36cd584871bef,69719104a8a2b9e3a53fe3e7,69711b1403eab6a6dfcb544f,NA,The yellow ball,1,7,17243,yellow,disjunctive,1769050681798,12,critical
2502,25,1769050682763,solid-striped,,NA,NA,long,left,Higher degree,367280,1769050745989,1769050378709,win,male,English,red,6090bfcf16b36cd584871bef,69719104a8a2b9e3a53fe3e7,69711b1403eab6a6dfcb544f,NA,NA,7,1,16240,green,disjunctive,1769050698038,13,critical
2502,25,1769050699171,solid-solid,,NA,NA,simult,none,Higher degree,367280,1769050745989,1769050378709,win,male,English,red,6090bfcf16b36cd584871bef,69719104a8a2b9e3a53fe3e7,69711b1403eab6a6dfcb544f,NA,NA,7,7,10915,yellow,disjunctive,1769050708953,14,critical
2502,25,1769050710299,solid-solid,,NA,NA,medium,right,Higher degree,367280,1769050745989,1769050378709,win,male,English,red,6090bfcf16b36cd584871bef,69719104a8a2b9e3a53fe3e7,69711b1403eab6a6dfcb544f,NA,NA,7,1,12970,yellow,disjunctive,1769050721923,15,critical
2502,25,1769050722910,striped-solid,,NA,NA,medium,left,Higher degree,367280,1769050745989,1769050378709,win,male,English,blue,6090bfcf16b36cd584871bef,69719104a8a2b9e3a53fe3e7,69711b1403eab6a6dfcb544f,NA,NA,1,7,11479,yellow,disjunctive,1769050733402,16,critical
2538,30,NA,NA,n/a,win,NA,NA,NA,Higher degree,336757,1769053314281,1769052977524,NA,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,win,NA,NA,NA,5303,yellow,disjunctive,NA,1,comprehension-1
2538,30,NA,NA,n/a,win,NA,NA,NA,Higher degree,336757,1769053314281,1769052977524,NA,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,win,NA,NA,NA,1108,green,disjunctive,NA,2,comprehension-1
2538,30,NA,NA,n/a,lose,NA,NA,NA,Higher degree,336757,1769053314281,1769052977524,NA,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,967,green,disjunctive,NA,3,comprehension-1
2538,30,NA,NA,n/a,win,NA,NA,NA,Higher degree,336757,1769053314281,1769052977524,NA,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,win,NA,NA,NA,1442,yellow,disjunctive,NA,4,comprehension-1
2538,30,1769053032373,solid-striped,n/a,NA,Both balls were released at the same time,simult,none,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,9869,green,disjunctive,1769053040412,1,training-attention
2538,30,1769053032373,solid-striped,n/a,NA,Both balls were released at the same time,simult,none,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,7,1,17708,green,disjunctive,1769053048250,1,training
2538,30,1769053050237,striped-striped,n/a,NA,The blue ball,short,right,Higher degree,336757,1769053314281,1769052977524,lose,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The blue ball,NA,NA,12096,green,disjunctive,1769053060347,2,training-attention
2538,30,1769053050237,striped-striped,n/a,NA,The blue ball,short,right,Higher degree,336757,1769053314281,1769052977524,lose,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The blue ball,4,6,21390,green,disjunctive,1769053069641,2,training
2538,30,1769053073870,solid-striped,n/a,NA,NA,short,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,7,2,12556,green,disjunctive,1769053084198,1,critical
2538,30,1769053085863,striped-striped,n/a,NA,NA,short,right,Higher degree,336757,1769053314281,1769052977524,lose,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,2,6,11730,green,disjunctive,1769053095928,2,critical
2538,30,1769053097698,solid-striped,n/a,NA,The red ball,medium,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The red ball,NA,NA,12158,green,disjunctive,1769053108086,3,critical-attention
2538,30,1769053097698,solid-striped,n/a,NA,The red ball,medium,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The red ball,6,2,16656,green,disjunctive,1769053112584,3,critical
2538,30,1769053114626,solid-solid,n/a,NA,NA,long,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,6,2,16997,yellow,disjunctive,1769053129582,4,critical
2538,30,1769053131238,striped-striped,n/a,NA,NA,simult,none,Higher degree,336757,1769053314281,1769052977524,lose,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,6,6,8752,green,disjunctive,1769053138334,5,critical
2538,30,1769053140035,striped-striped,n/a,NA,The green ball,long,left,Higher degree,336757,1769053314281,1769052977524,lose,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,14679,green,disjunctive,1769053153013,6,critical-attention
2538,30,1769053140035,striped-striped,n/a,NA,The green ball,long,left,Higher degree,336757,1769053314281,1769052977524,lose,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The green ball,6,2,19829,green,disjunctive,1769053158163,6,critical
2538,30,1769053159865,solid-striped,n/a,NA,NA,long,left,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,6,2,18112,green,disjunctive,1769053176275,7,critical
2538,30,1769053177977,striped-solid,n/a,NA,NA,short,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,2,6,9645,yellow,disjunctive,1769053185920,8,critical
2538,30,1769053187885,solid-striped,n/a,NA,Both balls were released at the same time,simult,none,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,5955,green,disjunctive,1769053191875,9,critical-attention
2538,30,1769053187885,solid-striped,n/a,NA,Both balls were released at the same time,simult,none,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,6,2,9616,green,disjunctive,1769053195536,9,critical
2538,30,1769053197537,striped-solid,n/a,NA,NA,long,left,Higher degree,336757,1769053314281,1769052977524,win,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,2,6,17707,yellow,disjunctive,1769053213243,10,critical
2538,30,1769053214586,solid-solid,n/a,NA,NA,simult,none,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,6,6,6639,yellow,disjunctive,1769053219882,11,critical
2538,30,1769053221305,striped-solid,n/a,NA,The blue ball,medium,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The blue ball,NA,NA,11091,yellow,disjunctive,1769053230973,12,critical-attention
2538,30,1769053221305,striped-solid,n/a,NA,The blue ball,medium,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,The blue ball,2,6,14578,yellow,disjunctive,1769053234460,12,critical
2538,30,1769053235998,solid-solid,n/a,NA,NA,short,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,6,2,12135,yellow,disjunctive,1769053246595,13,critical
2538,30,1769053247764,solid-solid,n/a,NA,NA,medium,right,Higher degree,336757,1769053314281,1769052977524,win,female,English ,red,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,6,2,11296,yellow,disjunctive,1769053257891,14,critical
2538,30,1769053259299,striped-striped,n/a,NA,NA,medium,right,Higher degree,336757,1769053314281,1769052977524,lose,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,2,6,12479,green,disjunctive,1769053270370,15,critical
2538,30,1769053271967,striped-solid,n/a,NA,NA,simult,none,Higher degree,336757,1769053314281,1769052977524,win,female,English ,blue,634b26ce0aaab507fa36b71c,69719b2d5991736e838f0cbd,69711b1403eab6a6dfcb544f,NA,NA,2,6,8671,yellow,disjunctive,1769053279041,16,critical
2503,25,NA,NA,,win,NA,NA,NA,Graduated College,470716,1769050761304,1769050290588,NA,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,win,NA,NA,NA,10071,yellow,disjunctive,NA,1,comprehension-1
2503,25,NA,NA,,win,NA,NA,NA,Graduated College,470716,1769050761304,1769050290588,NA,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,win,NA,NA,NA,1208,green,disjunctive,NA,2,comprehension-1
2503,25,NA,NA,,win,NA,NA,NA,Graduated College,470716,1769050761304,1769050290588,NA,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,win,NA,NA,NA,1071,yellow,disjunctive,NA,3,comprehension-1
2503,25,NA,NA,,lose,NA,NA,NA,Graduated College,470716,1769050761304,1769050290588,NA,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,1008,green,disjunctive,NA,4,comprehension-1
2503,25,1769050348686,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,13280,green,disjunctive,1769050358998,1,training-attention
2503,25,1769050348686,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,7,1,22016,green,disjunctive,1769050367734,1,training
2503,25,1769050369534,striped-striped,,NA,The green ball,short,left,Graduated College,470716,1769050761304,1769050290588,lose,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,12832,green,disjunctive,1769050380566,2,training-attention
2503,25,1769050369534,striped-striped,,NA,The green ball,short,left,Graduated College,470716,1769050761304,1769050290588,lose,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The green ball,7,7,23991,green,disjunctive,1769050391725,2,training
2503,25,1769050400654,striped-solid,,NA,NA,long,left,Graduated College,470716,1769050761304,1769050290588,win,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,1,7,24761,yellow,disjunctive,1769050421207,1,critical
2503,25,1769050422878,solid-solid,,NA,NA,long,right,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,7,19847,yellow,disjunctive,1769050441054,2,critical
2503,25,1769050444766,solid-striped,,NA,The green ball,long,left,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,20439,green,disjunctive,1769050461493,3,critical-attention
2503,25,1769050444766,solid-striped,,NA,The green ball,long,left,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The green ball,7,1,27023,green,disjunctive,1769050468077,3,critical
2503,25,1769050471326,solid-solid,,NA,NA,medium,left,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,4,7,23793,yellow,disjunctive,1769050491870,4,critical
2503,25,1769050495742,solid-striped,,NA,NA,short,left,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,1,21464,green,disjunctive,1769050513334,5,critical
2503,25,1769050515006,solid-striped,,NA,The red ball,medium,right,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The red ball,NA,NA,15544,green,disjunctive,1769050528878,6,critical-attention
2503,25,1769050515006,solid-striped,,NA,The red ball,medium,right,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The red ball,7,1,29176,green,disjunctive,1769050542510,6,critical
2503,25,1769050543942,solid-striped,,NA,NA,simult,none,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,1,18456,green,disjunctive,1769050560966,7,critical
2503,25,1769050564909,striped-striped,,NA,NA,short,right,Graduated College,470716,1769050761304,1769050290588,lose,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,7,19887,green,disjunctive,1769050580853,8,critical
2503,25,1769050583342,striped-solid,,NA,The blue ball,medium,right,Graduated College,470716,1769050761304,1769050290588,win,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The blue ball,NA,NA,16025,yellow,disjunctive,1769050596878,9,critical-attention
2503,25,1769050583342,striped-solid,,NA,The blue ball,medium,right,Graduated College,470716,1769050761304,1769050290588,win,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,The blue ball,1,7,27441,yellow,disjunctive,1769050608294,9,critical
2503,25,1769050609846,solid-solid,,NA,NA,short,right,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,4,17039,yellow,disjunctive,1769050625333,10,critical
2503,25,1769050626918,striped-striped,,NA,NA,long,left,Graduated College,470716,1769050761304,1769050290588,lose,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,7,23184,green,disjunctive,1769050648517,11,critical
2503,25,1769050651238,striped-solid,,NA,Both balls were released at the same time,simult,none,Graduated College,470716,1769050761304,1769050290588,win,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,9816,yellow,disjunctive,1769050658333,12,critical-attention
2503,25,1769050651238,striped-solid,,NA,Both balls were released at the same time,simult,none,Graduated College,470716,1769050761304,1769050290588,win,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,1,7,21313,yellow,disjunctive,1769050669830,12,critical
2503,25,1769050671990,solid-solid,,NA,NA,simult,none,Graduated College,470716,1769050761304,1769050290588,win,other,English,red,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,7,16584,yellow,disjunctive,1769050686414,13,critical
2503,25,1769050689557,striped-solid,,NA,NA,short,left,Graduated College,470716,1769050761304,1769050290588,win,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,1,7,20920,yellow,disjunctive,1769050707334,14,critical
2503,25,1769050708501,striped-striped,,NA,NA,medium,right,Graduated College,470716,1769050761304,1769050290588,lose,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,7,19904,green,disjunctive,1769050727238,15,critical
2503,25,1769050728510,striped-striped,,NA,NA,simult,none,Graduated College,470716,1769050761304,1769050290588,lose,other,English,blue,5dbc381c2d098c1eda54a2f7,697190631297c899d456be2c,69711b1403eab6a6dfcb544f,NA,NA,7,7,17104,green,disjunctive,1769050744342,16,critical
2506,37,NA,NA,,win,NA,NA,NA,Graduated College,477500,1769050844215,1769050366715,NA,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,win,NA,NA,NA,7291,yellow,disjunctive,NA,1,comprehension-1
2506,37,NA,NA,,win,NA,NA,NA,Graduated College,477500,1769050844215,1769050366715,NA,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,win,NA,NA,NA,2519,green,disjunctive,NA,2,comprehension-1
2506,37,NA,NA,,lose,NA,NA,NA,Graduated College,477500,1769050844215,1769050366715,NA,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,1360,green,disjunctive,NA,3,comprehension-1
2506,37,NA,NA,,win,NA,NA,NA,Graduated College,477500,1769050844215,1769050366715,NA,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,win,NA,NA,NA,1407,yellow,disjunctive,NA,4,comprehension-1
2506,37,1769050416016,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,13037,green,disjunctive,1769050426450,1,training-attention
2506,37,1769050416016,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,7,1,24892,green,disjunctive,1769050438305,1,training
2506,37,1769050440380,striped-striped,,NA,The blue ball,short,right,Graduated College,477500,1769050844215,1769050366715,lose,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The blue ball,NA,NA,10127,green,disjunctive,1769050448432,2,training-attention
2506,37,1769050440380,striped-striped,,NA,The blue ball,short,right,Graduated College,477500,1769050844215,1769050366715,lose,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The blue ball,7,6,30638,green,disjunctive,1769050468943,2,training
2506,37,1769050472442,solid-solid,,NA,NA,simult,none,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,7,17148,yellow,disjunctive,1769050488306,1,critical
2506,37,1769050490067,solid-solid,,NA,NA,long,left,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,7,24395,yellow,disjunctive,1769050512701,2,critical
2506,37,1769050514193,solid-striped,,NA,The red ball,medium,right,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The red ball,NA,NA,12330,green,disjunctive,1769050525032,3,critical-attention
2506,37,1769050514193,solid-striped,,NA,The red ball,medium,right,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The red ball,7,1,21647,green,disjunctive,1769050534349,3,critical
2506,37,1769050535855,solid-striped,,NA,NA,simult,none,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,1,11945,green,disjunctive,1769050546294,4,critical
2506,37,1769050548083,striped-striped,,NA,NA,short,right,Graduated College,477500,1769050844215,1769050366715,lose,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,7,13310,green,disjunctive,1769050559604,5,critical
2506,37,1769050560884,solid-striped,,NA,The red ball,long,right,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The red ball,NA,NA,14451,green,disjunctive,1769050574055,6,critical-attention
2506,37,1769050560884,solid-striped,,NA,The red ball,long,right,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The red ball,7,1,21055,green,disjunctive,1769050580659,6,critical
2506,37,1769050582157,striped-solid,,NA,NA,simult,none,Graduated College,477500,1769050844215,1769050366715,win,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,1,7,15376,yellow,disjunctive,1769050596035,7,critical
2506,37,1769050597335,striped-solid,,NA,NA,medium,left,Graduated College,477500,1769050844215,1769050366715,win,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,1,7,15271,yellow,disjunctive,1769050611306,8,critical
2506,37,1769050612820,solid-solid,,NA,The yellow ball,medium,left,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The yellow ball,NA,NA,11986,yellow,disjunctive,1769050623292,9,critical-attention
2506,37,1769050612820,solid-solid,,NA,The yellow ball,medium,left,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The yellow ball,7,7,17893,yellow,disjunctive,1769050629199,9,critical
2506,37,1769050630609,solid-solid,,NA,NA,short,right,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,7,10730,yellow,disjunctive,1769050639929,10,critical
2506,37,1769050641265,striped-striped,,NA,NA,simult,none,Graduated College,477500,1769050844215,1769050366715,lose,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,7,9351,green,disjunctive,1769050649280,11,critical
2506,37,1769050650558,striped-striped,,NA,The green ball,long,left,Graduated College,477500,1769050844215,1769050366715,lose,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,14135,green,disjunctive,1769050663415,12,critical-attention
2506,37,1769050650558,striped-striped,,NA,The green ball,long,left,Graduated College,477500,1769050844215,1769050366715,lose,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,The green ball,7,7,18897,green,disjunctive,1769050668177,12,critical
2506,37,1769050670477,striped-solid,,NA,NA,short,right,Graduated College,477500,1769050844215,1769050366715,win,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,1,7,13124,yellow,disjunctive,1769050681301,13,critical
2506,37,1769050683588,striped-striped,,NA,NA,medium,left,Graduated College,477500,1769050844215,1769050366715,lose,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,7,16768,green,disjunctive,1769050698069,14,critical
2506,37,1769050699588,striped-solid,,NA,NA,long,left,Graduated College,477500,1769050844215,1769050366715,win,male,English,blue,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,1,7,18523,yellow,disjunctive,1769050716592,15,critical
2506,37,1769050717876,solid-striped,,NA,NA,short,right,Graduated College,477500,1769050844215,1769050366715,win,male,English,red,5eaa2e6821f5961b9f4d9c04,697190f95a8fa9c8ff5b932f,69711b1403eab6a6dfcb544f,NA,NA,7,1,10537,green,disjunctive,1769050727130,16,critical
2509,60,NA,NA,,win,NA,NA,NA,Graduated College,1009936,1769050926669,1769049916733,NA,female,English,red,5bd7971b0aac450001f951aa,69718f310c460c0415edaff7,69711b1403eab6a6dfcb544f,win,NA,NA,NA,15898,green,disjunctive,NA,1,comprehension-1
2509,60,NA,NA,,lose,NA,NA,NA,Graduated College,1009936,1769050926669,1769049916733,NA,female,English,blue,5bd7971b0aac450001f951aa,69718f310c460c0415edaff7,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,12548,green,disjunctive,NA,2,comprehension-1
2509,60,NA,NA,,win,NA,NA,NA,Graduated College,1009936,1769050926669,1769049916733,NA,female,English,blue,5bd7971b0aac450001f951aa,69718f310c460c0415edaff7,69711b1403eab6a6dfcb544f,win,NA,NA,NA,3826,yellow,disjunctive,NA,3,comprehension-1
